Year,State,Category,Type,Vehicles
1904,Georgia,Motorcycle,,0
1904,Hawaii,Auto,,0
1904,Hawaii,Bus,,0
1904,Hawaii,Truck,,0
1904,Hawaii,Motorcycle,,0
1904,Idaho,Auto,,70
1904,Idaho,Bus,,0
1904,Idaho,Truck,,0
1904,Idaho,Motorcycle,,0
1904,Illinois,Auto,,4090
1904,Illinois,Bus,,0
1904,Illinois,Truck,,50
1904,Illinois,Motorcycle,,0
1904,Indiana,Auto,,1170
1904,Indiana,Bus,,0
1904,Indiana,Truck,,10
1904,Indiana,Motorcycle,,0
1904,Iowa,Auto,,150
1904,Iowa,Bus,,0
1904,Iowa,Truck,,40
1904,Iowa,Motorcycle,,0
1904,Kansas,Auto,,1330
1904,Kansas,Bus,,0
1904,Kansas,Truck,,20
1904,Kansas,Motorcycle,,0
1904,Kentucky,Auto,,330
1904,Kentucky,Bus,,0
1904,Kentucky,Truck,,0
1904,Kentucky,Motorcycle,,0
1904,Louisiana,Auto,,440
1904,Louisiana,Bus,,0
1904,Louisiana,Truck,,0
1904,Louisiana,Motorcycle,,0
1904,Maine,Auto,,480
1904,Maine,Bus,,0
1904,Maine,Truck,,0
1904,Maine,Motorcycle,,0
1904,Maryland,Auto,,590
1904,Maryland,Bus,,0
1904,Maryland,Truck,,0
1904,Maryland,Motorcycle,,0
1904,Massachusetts,Auto,,3810
1904,Massachusetts,Bus,,0
1904,Massachusetts,Truck,,30
1904,Massachusetts,Motorcycle,,0
1904,Michigan,Auto,,2390
1904,Michigan,Bus,,0
1904,Michigan,Truck,,40
1904,Michigan,Motorcycle,,0
1904,Minnesota,Auto,,1750
1904,Minnesota,Bus,,0
1904,Minnesota,Truck,,30
1904,Minnesota,Motorcycle,,0
1904,Mississippi,Auto,,190
1904,Mississippi,Bus,,0
1904,Mississippi,Truck,,0
1904,Mississippi,Motorcycle,,0
1904,Missouri,Auto,,1210
1904,Missouri,Bus,,0
1904,Missouri,Truck,,20
1904,Missouri,Motorcycle,,0
1904,Montana,Auto,,140
1904,Montana,Bus,,0
1904,Montana,Truck,,0
1904,Montana,Motorcycle,,0
1904,Nebraska,Auto,,430
1904,Nebraska,Bus,,0
1904,Nebraska,Truck,,0
1904,Nebraska,Motorcycle,,0
1904,Nevada,Auto,,60
1904,Nevada,Bus,,0
1904,Nevada,Truck,,0
1904,Nevada,Motorcycle,,0
1904,New Hampshire,Auto,,360
1904,New Hampshire,Bus,,0
1904,New Hampshire,Truck,,0
1904,New Hampshire,Motorcycle,,0
1904,New Jersey,Auto,,2140
1904,New Jersey,Bus,,0
1904,New Jersey,Truck,,50
1904,New Jersey,Motorcycle,,0
1904,New Mexico,Auto,,60
1904,New Mexico,Bus,,0
1904,New Mexico,Truck,,0
1904,New Mexico,Motorcycle,,0
1904,New York,Auto,,6720
1904,New York,Bus,,0
1904,New York,Truck,,80
1904,New York,Motorcycle,,0
1904,North Carolina,Auto,,370
1904,North Carolina,Bus,,0
1904,North Carolina,Truck,,0
1904,North Carolina,Motorcycle,,0
1904,North Dakota,Auto,,530
1904,North Dakota,Bus,,0
1904,North Dakota,Truck,,0
1904,North Dakota,Motorcycle,,0
1904,Ohio,Auto,,3200
1904,Ohio,Bus,,0
1904,Ohio,Truck,,40
1904,Ohio,Motorcycle,,0
1904,Oklahoma,Auto,,80
1904,Oklahoma,Bus,,0
1904,Oklahoma,Truck,,0
1904,Oklahoma,Motorcycle,,0
1904,Oregon,Auto,,610
1904,Oregon,Bus,,0
1904,Oregon,Truck,,0
1904,Oregon,Motorcycle,,0
1904,Pennsylvania,Auto,,7430
1904,Pennsylvania,Bus,,0
1904,Pennsylvania,Truck,,150
1904,Pennsylvania,Motorcycle,,0
1904,Rhode Island,Auto,,960
1904,Rhode Island,Bus,,0
1904,Rhode Island,Truck,,0
1904,Rhode Island,Motorcycle,,0
1904,South Carolina,Auto,,250
1904,South Carolina,Bus,,0
1904,South Carolina,Truck,,0
1904,South Carolina,Motorcycle,,0
1904,South Dakota,Auto,,380
1904,South Dakota,Bus,,0
1904,South Dakota,Truck,,0
1904,South Dakota,Motorcycle,,0
1904,Tennessee,Auto,,260
1904,Tennessee,Bus,,0
1904,Tennessee,Truck,,0
1904,Tennessee,Motorcycle,,0
1904,Texas,Auto,,830
1904,Texas,Bus,,0
1904,Texas,Truck,,10
1904,Texas,Motorcycle,,0
1904,Utah,Auto,,160
1904,Utah,Bus,,0
1904,Utah,Truck,,0
1904,Utah,Motorcycle,,0
1904,Vermont,Auto,,250
1904,Vermont,Bus,,0
1904,Vermont,Truck,,0
1904,Vermont,Motorcycle,,0
1904,Virginia,Auto,,350
1904,Virginia,Bus,,0
1904,Virginia,Truck,,0
1904,Virginia,Motorcycle,,0
1904,Washington,Auto,,840
1904,Washington,Bus,,0
1904,Washington,Truck,,10
1904,Washington,Motorcycle,,0
1904,West Virginia,Auto,,130
1904,West Virginia,Bus,,0
1904,West Virginia,Truck,,0
1904,West Virginia,Motorcycle,,0
1904,Wisconsin,Auto,,1050
1904,Wisconsin,Bus,,0
1904,Wisconsin,Truck,,20
1904,Wisconsin,Motorcycle,,0
1904,Wyoming,Auto,,40
1904,Wyoming,Bus,,0
1904,Wyoming,Truck,,0
1904,Wyoming,Motorcycle,,0
1905,Alabama,Auto,,300
1905,Alabama,Bus,,0
1905,Alabama,Truck,,0
1905,Alabama,Motorcycle,,0
1905,Alaska,Auto,,0
1905,Alaska,Bus,,0
1905,Alaska,Truck,,0
1905,Alaska,Motorcycle,,0
1905,Arizona,Auto,,160
1905,Arizona,Bus,,0
1905,Arizona,Truck,,0
1905,Arizona,Motorcycle,,0
1905,Arkansas,Auto,,210
1905,Arkansas,Bus,,0
1905,Arkansas,Truck,,0
1905,Arkansas,Motorcycle,,0
1905,California,Auto,,7890
1905,California,Bus,,0
1905,California,Truck,,130
1905,California,Motorcycle,,0
1905,Colorado,Auto,,790
1905,Colorado,Bus,,0
1905,Colorado,Truck,,10
1905,Colorado,Motorcycle,,0
1905,Connecticut,Auto,,1620
1905,Connecticut,Bus,,0
1905,Connecticut,Truck,,30
1905,Connecticut,Motorcycle,,0
1905,Delaware,Auto,,190
1905,Delaware,Bus,,0
1905,Delaware,Truck,,0
1905,Delaware,Motorcycle,,0
1905,District of Columbia,Auto,,1060
1905,District of Columbia,Bus,,0
1905,District of Columbia,Truck,,30
1905,District of Columbia,Motorcycle,,0
1905,Florida,Auto,,100
1905,Florida,Bus,,0
1905,Florida,Truck,,0
1905,Florida,Motorcycle,,0
1905,Georgia,Auto,,770
1905,Georgia,Bus,,0
1905,Georgia,Truck,,10
1905,Georgia,Motorcycle,,0
1905,Hawaii,Auto,,0
1905,Hawaii,Bus,,0
1905,Hawaii,Truck,,0
1905,Hawaii,Motorcycle,,0
1905,Idaho,Auto,,80
1905,Idaho,Bus,,0
1905,Idaho,Truck,,0
1905,Idaho,Motorcycle,,0
1905,Illinois,Auto,,6060
1905,Illinois,Bus,,0
1905,Illinois,Truck,,100
1905,Illinois,Motorcycle,,0
1905,Indiana,Auto,,1610
1905,Indiana,Bus,,0
1905,Indiana,Truck,,30
1905,Indiana,Motorcycle,,0
1905,Iowa,Auto,,730
1905,Iowa,Bus,,0
1905,Iowa,Truck,,70
1905,Iowa,Motorcycle,,0
1905,Kansas,Auto,,1720
1905,Kansas,Bus,,0
1905,Kansas,Truck,,30
1905,Kansas,Motorcycle,,0
1905,Kentucky,Auto,,450
1905,Kentucky,Bus,,0
1905,Kentucky,Truck,,0
1905,Kentucky,Motorcycle,,0
1905,Louisiana,Auto,,630
1905,Louisiana,Bus,,0
1905,Louisiana,Truck,,0
1905,Louisiana,Motorcycle,,0
1905,Maine,Auto,,690
1905,Maine,Bus,,0
1905,Maine,Truck,,0
1905,Maine,Motorcycle,,0
1905,Maryland,Auto,,840
1905,Maryland,Bus,,0
1905,Maryland,Truck,,10
1905,Maryland,Motorcycle,,0
1905,Massachusetts,Auto,,4800
1905,Massachusetts,Bus,,0
1905,Massachusetts,Truck,,80
1905,Massachusetts,Motorcycle,,0
1905,Michigan,Auto,,3550
1905,Michigan,Bus,,0
1905,Michigan,Truck,,60
1905,Michigan,Motorcycle,,0
1905,Minnesota,Auto,,2580
1905,Minnesota,Bus,,0
1905,Minnesota,Truck,,50
1905,Minnesota,Motorcycle,,0
1905,Mississippi,Auto,,260
1905,Mississippi,Bus,,0
1905,Mississippi,Truck,,0
1905,Mississippi,Motorcycle,,0
1905,Missouri,Auto,,2260
1905,Missouri,Bus,,0
1905,Missouri,Truck,,40
1905,Missouri,Motorcycle,,0
1905,Montana,Auto,,180
1905,Montana,Bus,,0
1905,Montana,Truck,,0
1905,Montana,Motorcycle,,0
1905,Nebraska,Auto,,560
1905,Nebraska,Bus,,0
1905,Nebraska,Truck,,10
1905,Nebraska,Motorcycle,,0
1905,Nevada,Auto,,70
1905,Nevada,Bus,,0
1905,Nevada,Truck,,0
1905,Nevada,Motorcycle,,0
1905,New Hampshire,Auto,,500
1905,New Hampshire,Bus,,0
1905,New Hampshire,Truck,,0
1905,New Hampshire,Motorcycle,,0
1905,New Jersey,Auto,,3570
1905,New Jersey,Bus,,0
1905,New Jersey,Truck,,70
1905,New Jersey,Motorcycle,,0
1905,New Mexico,Auto,,80
1905,New Mexico,Bus,,0
1905,New Mexico,Truck,,0
1905,New Mexico,Motorcycle,,0
1905,New York,Auto,,9070
1905,New York,Bus,,0
1905,New York,Truck,,160
1905,New York,Motorcycle,,0
1905,North Carolina,Auto,,550
1905,North Carolina,Bus,,0
1905,North Carolina,Truck,,0
1905,North Carolina,Motorcycle,,0
1905,North Dakota,Auto,,790
1905,North Dakota,Bus,,0
1905,North Dakota,Truck,,0
1905,North Dakota,Motorcycle,,0
1905,Ohio,Auto,,4740
1905,Ohio,Bus,,0
1905,Ohio,Truck,,120
1905,Ohio,Motorcycle,,0
1905,Oklahoma,Auto,,100
1905,Oklahoma,Bus,,0
1905,Oklahoma,Truck,,0
1905,Oklahoma,Motorcycle,,0
1905,Oregon,Auto,,900
1905,Oregon,Bus,,0
1905,Oregon,Truck,,10
1905,Oregon,Motorcycle,,0
1905,Pennsylvania,Auto,,8880
1905,Pennsylvania,Bus,,0
1905,Pennsylvania,Truck,,250
1905,Pennsylvania,Motorcycle,,0
1905,Rhode Island,Auto,,1400
1905,Rhode Island,Bus,,0
1905,Rhode Island,Truck,,30
1905,Rhode Island,Motorcycle,,0
1905,South Carolina,Auto,,360
1905,South Carolina,Bus,,0
1905,South Carolina,Truck,,0
1905,South Carolina,Motorcycle,,0
1905,South Dakota,Auto,,550
1905,South Dakota,Bus,,0
1905,South Dakota,Truck,,0
1905,South Dakota,Motorcycle,,0
1905,Tennessee,Auto,,370
1905,Tennessee,Bus,,0
1905,Tennessee,Truck,,0
1905,Tennessee,Motorcycle,,0
1905,Texas,Auto,,1230
1905,Texas,Bus,,0
1905,Texas,Truck,,20
1905,Texas,Motorcycle,,0
1905,Utah,Auto,,240
1905,Utah,Bus,,0
1905,Utah,Truck,,0
1905,Utah,Motorcycle,,0
1905,Vermont,Auto,,360
1905,Vermont,Bus,,0
1905,Vermont,Truck,,0
1905,Vermont,Motorcycle,,0
1905,Virginia,Auto,,500
1905,Virginia,Bus,,0
1905,Virginia,Truck,,0
1905,Virginia,Motorcycle,,0
1905,Washington,Auto,,1240
1905,Washington,Bus,,0
1905,Washington,Truck,,20
1905,Washington,Motorcycle,,0
1905,West Virginia,Auto,,190
1905,West Virginia,Bus,,0
1905,West Virginia,Truck,,0
1905,West Virginia,Motorcycle,,0
1905,Wisconsin,Auto,,1570
1905,Wisconsin,Bus,,0
1905,Wisconsin,Truck,,30
1905,Wisconsin,Motorcycle,,0
1905,Wyoming,Auto,,50
1905,Wyoming,Bus,,0
1905,Wyoming,Truck,,0
1905,Wyoming,Motorcycle,,0
1906,Utah,Auto,,330
1906,Utah,Bus,,0
1906,Utah,Truck,,0
1906,Utah,Motorcycle,,0
1906,Alabama,Auto,,430
1906,Alabama,Bus,,0
1906,Alabama,Truck,,0
1906,Alabama,Motorcycle,,0
1906,Alaska,Auto,,0
1906,Alaska,Bus,,0
1906,Alaska,Truck,,0
1906,Alaska,Motorcycle,,0
1906,Arizona,Auto,,220
1906,Arizona,Bus,,0
1906,Arizona,Truck,,0
1906,Arizona,Motorcycle,,0
1906,Arkansas,Auto,,290
1906,Arkansas,Bus,,0
1906,Arkansas,Truck,,0
1906,Arkansas,Motorcycle,,0
1906,California,Auto,,11100
1906,California,Bus,,0
1906,California,Truck,,230
1906,California,Motorcycle,,0
1906,Colorado,Auto,,1120
1906,Colorado,Bus,,0
1906,Colorado,Truck,,20
1906,Colorado,Motorcycle,,0
1906,Connecticut,Auto,,2250
1906,Connecticut,Bus,,0
1906,Connecticut,Truck,,50
1906,Connecticut,Motorcycle,,0
1906,Delaware,Auto,,270
1906,Delaware,Bus,,0
1906,Delaware,Truck,,0
1906,Delaware,Motorcycle,,0
1906,District of Columbia,Auto,,1480
1906,District of Columbia,Bus,,0
1906,District of Columbia,Truck,,40
1906,District of Columbia,Motorcycle,,0
1906,Florida,Auto,,150
1906,Florida,Bus,,0
1906,Florida,Truck,,0
1906,Florida,Motorcycle,,0
1906,Georgia,Auto,,1090
1906,Georgia,Bus,,0
1906,Georgia,Truck,,20
1906,Georgia,Motorcycle,,0
1906,Hawaii,Auto,,0
1906,Hawaii,Bus,,0
1906,Hawaii,Truck,,0
1906,Hawaii,Motorcycle,,0
1906,Idaho,Auto,,120
1906,Idaho,Bus,,0
1906,Idaho,Truck,,0
1906,Idaho,Motorcycle,,0
1906,Illinois,Auto,,8520
1906,Illinois,Bus,,0
1906,Illinois,Truck,,170
1906,Illinois,Motorcycle,,0
1906,Indiana,Auto,,2420
1906,Indiana,Bus,,0
1906,Indiana,Truck,,50
1906,Indiana,Motorcycle,,0
1906,Iowa,Auto,,900
1906,Iowa,Bus,,0
1906,Iowa,Truck,,120
1906,Iowa,Motorcycle,,0
1906,Kansas,Auto,,2750
1906,Kansas,Bus,,0
1906,Kansas,Truck,,60
1906,Kansas,Motorcycle,,0
1906,Kentucky,Auto,,640
1906,Kentucky,Bus,,0
1906,Kentucky,Truck,,0
1906,Kentucky,Motorcycle,,0
1906,Louisiana,Auto,,880
1906,Louisiana,Bus,,0
1906,Louisiana,Truck,,10
1906,Louisiana,Motorcycle,,0
1906,Maine,Auto,,970
1906,Maine,Bus,,0
1906,Maine,Truck,,10
1906,Maine,Motorcycle,,0
1906,Maryland,Auto,,1200
1906,Maryland,Bus,,0
1906,Maryland,Truck,,20
1906,Maryland,Motorcycle,,0
1906,Massachusetts,Auto,,6410
1906,Massachusetts,Bus,,0
1906,Massachusetts,Truck,,100
1906,Massachusetts,Motorcycle,,0
1906,Michigan,Auto,,4970
1906,Michigan,Bus,,0
1906,Michigan,Truck,,100
1906,Michigan,Motorcycle,,0
1906,Minnesota,Auto,,3630
1906,Minnesota,Bus,,0
1906,Minnesota,Truck,,80
1906,Minnesota,Motorcycle,,0
1906,Mississippi,Auto,,360
1906,Mississippi,Bus,,0
1906,Mississippi,Truck,,0
1906,Mississippi,Motorcycle,,0
1906,Missouri,Auto,,3190
1906,Missouri,Bus,,0
1906,Missouri,Truck,,70
1906,Missouri,Motorcycle,,0
1906,Montana,Auto,,250
1906,Montana,Bus,,0
1906,Montana,Truck,,0
1906,Montana,Motorcycle,,0
1906,Nebraska,Auto,,1070
1906,Nebraska,Bus,,0
1906,Nebraska,Truck,,20
1906,Nebraska,Motorcycle,,0
1906,Nevada,Auto,,110
1906,Nevada,Bus,,0
1906,Nevada,Truck,,0
1906,Nevada,Motorcycle,,0
1906,New Hampshire,Auto,,700
1906,New Hampshire,Bus,,0
1906,New Hampshire,Truck,,0
1906,New Hampshire,Motorcycle,,0
1906,New Jersey,Auto,,4450
1906,New Jersey,Bus,,0
1906,New Jersey,Truck,,100
1906,New Jersey,Motorcycle,,0
1906,New Mexico,Auto,,120
1906,New Mexico,Bus,,0
1906,New Mexico,Truck,,0
1906,New Mexico,Motorcycle,,0
1906,New York,Auto,,11510
1906,New York,Bus,,0
1906,New York,Truck,,240
1906,New York,Motorcycle,,0
1906,North Carolina,Auto,,780
1906,North Carolina,Bus,,0
1906,North Carolina,Truck,,10
1906,North Carolina,Motorcycle,,0
1906,North Dakota,Auto,,1130
1906,North Dakota,Bus,,0
1906,North Dakota,Truck,,10
1906,North Dakota,Motorcycle,,0
1906,Ohio,Auto,,6670
1906,Ohio,Bus,,0
1906,Ohio,Truck,,160
1906,Ohio,Motorcycle,,0
1906,Oklahoma,Auto,,150
1906,Oklahoma,Bus,,0
1906,Oklahoma,Truck,,0
1906,Oklahoma,Motorcycle,,0
1906,Oregon,Auto,,1270
1906,Oregon,Bus,,0
1906,Oregon,Truck,,20
1906,Oregon,Motorcycle,,0
1906,Pennsylvania,Auto,,10630
1906,Pennsylvania,Bus,,0
1906,Pennsylvania,Truck,,320
1906,Pennsylvania,Motorcycle,,0
1906,Rhode Island,Auto,,1960
1906,Rhode Island,Bus,,0
1906,Rhode Island,Truck,,40
1906,Rhode Island,Motorcycle,,0
1906,South Carolina,Auto,,520
1906,South Carolina,Bus,,0
1906,South Carolina,Truck,,0
1906,South Carolina,Motorcycle,,0
1906,South Dakota,Auto,,770
1906,South Dakota,Bus,,0
1906,South Dakota,Truck,,10
1906,South Dakota,Motorcycle,,0
1906,Tennessee,Auto,,530
1906,Tennessee,Bus,,0
1906,Tennessee,Truck,,0
1906,Tennessee,Motorcycle,,0
1906,Texas,Auto,,1710
1906,Texas,Bus,,0
1906,Texas,Truck,,30
1906,Texas,Motorcycle,,0
1906,Vermont,Auto,,520
1906,Vermont,Bus,,0
1906,Vermont,Truck,,0
1906,Vermont,Motorcycle,,0
1906,Virginia,Auto,,720
1906,Virginia,Bus,,0
1906,Virginia,Truck,,10
1906,Virginia,Motorcycle,,0
1906,Washington,Auto,,1740
1906,Washington,Bus,,0
1906,Washington,Truck,,30
1906,Washington,Motorcycle,,0
1906,West Virginia,Auto,,270
1906,West Virginia,Bus,,0
1906,West Virginia,Truck,,0
1906,West Virginia,Motorcycle,,0
1906,Wisconsin,Auto,,2550
1906,Wisconsin,Bus,,0
1906,Wisconsin,Truck,,50
1906,Wisconsin,Motorcycle,,0
1906,Wyoming,Auto,,80
1906,Wyoming,Bus,,0
1906,Wyoming,Truck,,0
1906,Wyoming,Motorcycle,,0
1907,Alabama,Auto,,520
1907,Alabama,Bus,,0
1907,Alabama,Truck,,0
1907,Alabama,Motorcycle,,0
1907,Alaska,Auto,,0
1907,Alaska,Bus,,0
1907,Alaska,Truck,,0
1907,Alaska,Motorcycle,,0
1907,Arizona,Auto,,260
1907,Arizona,Bus,,0
1907,Arizona,Truck,,0
1907,Arizona,Motorcycle,,0
1907,Arkansas,Auto,,350
1907,Arkansas,Bus,,0
1907,Arkansas,Truck,,0
1907,Arkansas,Motorcycle,,0
1907,California,Auto,,13770
1907,California,Bus,,0
1907,California,Truck,,280
1907,California,Motorcycle,,0
1907,Colorado,Auto,,1360
1907,Colorado,Bus,,0
1907,Colorado,Truck,,30
1907,Colorado,Motorcycle,,0
1907,Connecticut,Auto,,2720
1907,Connecticut,Bus,,0
1907,Connecticut,Truck,,60
1907,Connecticut,Motorcycle,,0
1907,Delaware,Auto,,330
1907,Delaware,Bus,,0
1907,Delaware,Truck,,0
1907,Delaware,Motorcycle,,0
1907,District of Columbia,Auto,,1800
1907,District of Columbia,Bus,,0
1907,District of Columbia,Truck,,50
1907,District of Columbia,Motorcycle,,0
1907,Florida,Auto,,190
1907,Florida,Bus,,0
1907,Florida,Truck,,0
1907,Florida,Motorcycle,,0
1907,Georgia,Auto,,1300
1907,Georgia,Bus,,0
1907,Georgia,Truck,,30
1907,Georgia,Motorcycle,,0
1907,Hawaii,Auto,,0
1907,Hawaii,Bus,,0
1907,Hawaii,Truck,,0
1907,Hawaii,Motorcycle,,0
1907,Idaho,Auto,,140
1907,Idaho,Bus,,0
1907,Idaho,Truck,,0
1907,Idaho,Motorcycle,,0
1907,Illinois,Auto,,10310
1907,Illinois,Bus,,0
1907,Illinois,Truck,,220
1907,Illinois,Motorcycle,,0
1907,Indiana,Auto,,2930
1907,Indiana,Bus,,0
1907,Indiana,Truck,,60
1907,Indiana,Motorcycle,,0
1907,Iowa,Auto,,1790
1907,Iowa,Bus,,0
1907,Iowa,Truck,,160
1907,Iowa,Motorcycle,,0
1907,Kansas,Auto,,3330
1907,Kansas,Bus,,0
1907,Kansas,Truck,,70
1907,Kansas,Motorcycle,,0
1907,Kentucky,Auto,,780
1907,Kentucky,Bus,,0
1907,Kentucky,Truck,,10
1907,Kentucky,Motorcycle,,0
1907,Louisiana,Auto,,1060
1907,Louisiana,Bus,,0
1907,Louisiana,Truck,,20
1907,Louisiana,Motorcycle,,0
1907,Maine,Auto,,1170
1907,Maine,Bus,,0
1907,Maine,Truck,,20
1907,Maine,Motorcycle,,0
1907,Maryland,Auto,,1450
1907,Maryland,Bus,,0
1907,Maryland,Truck,,30
1907,Maryland,Motorcycle,,0
1907,Massachusetts,Auto,,16180
1907,Massachusetts,Bus,,0
1907,Massachusetts,Truck,,130
1907,Massachusetts,Motorcycle,,0
1907,Michigan,Auto,,6000
1907,Michigan,Bus,,0
1907,Michigan,Truck,,150
1907,Michigan,Motorcycle,,0
1907,Minnesota,Auto,,4390
1907,Minnesota,Bus,,0
1907,Minnesota,Truck,,100
1907,Minnesota,Motorcycle,,0
1907,Mississippi,Auto,,440
1907,Mississippi,Bus,,0
1907,Mississippi,Truck,,0
1907,Mississippi,Motorcycle,,0
1907,Missouri,Auto,,3850
1907,Missouri,Bus,,0
1907,Missouri,Truck,,90
1907,Missouri,Motorcycle,,0
1907,Montana,Auto,,300
1907,Montana,Bus,,0
1907,Montana,Truck,,0
1907,Montana,Motorcycle,,0
1907,Nebraska,Auto,,1870
1907,Nebraska,Bus,,0
1907,Nebraska,Truck,,40
1907,Nebraska,Motorcycle,,0
1907,Nevada,Auto,,130
1907,Nevada,Bus,,0
1907,Nevada,Truck,,0
1907,Nevada,Motorcycle,,0
1907,New Hampshire,Auto,,1260
1907,New Hampshire,Bus,,0
1907,New Hampshire,Truck,,0
1907,New Hampshire,Motorcycle,,0
1907,New Jersey,Auto,,5990
1907,New Jersey,Bus,,0
1907,New Jersey,Truck,,130
1907,New Jersey,Motorcycle,,0
1907,New Mexico,Auto,,140
1907,New Mexico,Bus,,0
1907,New Mexico,Truck,,0
1907,New Mexico,Motorcycle,,0
1907,New York,Auto,,13710
1907,New York,Bus,,0
1907,New York,Truck,,280
1907,New York,Motorcycle,,0
1907,North Carolina,Auto,,930
1907,North Carolina,Bus,,0
1907,North Carolina,Truck,,20
1907,North Carolina,Motorcycle,,0
1907,North Dakota,Auto,,1360
1907,North Dakota,Bus,,0
1907,North Dakota,Truck,,20
1907,North Dakota,Motorcycle,,0
1907,Ohio,Auto,,8060
1907,Ohio,Bus,,0
1907,Ohio,Truck,,180
1907,Ohio,Motorcycle,,0
1907,Oklahoma,Auto,,190
1907,Oklahoma,Bus,,0
1907,Oklahoma,Truck,,0
1907,Oklahoma,Motorcycle,,0
1907,Oregon,Auto,,1540
1907,Oregon,Bus,,0
1907,Oregon,Truck,,40
1907,Oregon,Motorcycle,,0
1907,Pennsylvania,Auto,,13650
1907,Pennsylvania,Bus,,0
1907,Pennsylvania,Truck,,400
1907,Pennsylvania,Motorcycle,,0
1907,Rhode Island,Auto,,2370
1907,Rhode Island,Bus,,0
1907,Rhode Island,Truck,,50
1907,Rhode Island,Motorcycle,,0
1907,South Carolina,Auto,,650
1907,South Carolina,Bus,,0
1907,South Carolina,Truck,,10
1907,South Carolina,Motorcycle,,0
1907,South Dakota,Auto,,940
1907,South Dakota,Bus,,0
1907,South Dakota,Truck,,20
1907,South Dakota,Motorcycle,,0
1907,Tennessee,Auto,,630
1907,Tennessee,Bus,,0
1907,Tennessee,Truck,,10
1907,Tennessee,Motorcycle,,0
1907,Texas,Auto,,2080
1907,Texas,Bus,,0
1907,Texas,Truck,,40
1907,Texas,Motorcycle,,0
1907,Utah,Auto,,400
1907,Utah,Bus,,0
1907,Utah,Truck,,0
1907,Utah,Motorcycle,,0
1907,Vermont,Auto,,630
1907,Vermont,Bus,,0
1907,Vermont,Truck,,10
1907,Vermont,Motorcycle,,0
1907,Virginia,Auto,,870
1907,Virginia,Bus,,0
1907,Virginia,Truck,,20
1907,Virginia,Motorcycle,,0
1907,Washington,Auto,,2110
1907,Washington,Bus,,0
1907,Washington,Truck,,50
1907,Washington,Motorcycle,,0
1907,West Virginia,Auto,,340
1907,West Virginia,Bus,,0
1907,West Virginia,Truck,,0
1907,West Virginia,Motorcycle,,0
1907,Wisconsin,Auto,,3630
1907,Wisconsin,Bus,,0
1907,Wisconsin,Truck,,70
1907,Wisconsin,Motorcycle,,0
1907,Wyoming,Auto,,100
1907,Wyoming,Bus,,0
1907,Wyoming,Truck,,0
1907,Wyoming,Motorcycle,,0
1908,Alabama,Auto,,760
1908,Alabama,Bus,,0
1908,Alabama,Truck,,10
1908,Alabama,Motorcycle,,0
1908,Alaska,Auto,,0
1908,Alaska,Bus,,0
1908,Alaska,Truck,,0
1908,Alaska,Motorcycle,,0
1908,Arizona,Auto,,380
1908,Arizona,Bus,,0
1908,Arizona,Truck,,0
1908,Arizona,Motorcycle,,0
1908,Arkansas,Auto,,510
1908,Arkansas,Bus,,0
1908,Arkansas,Truck,,0
1908,Arkansas,Motorcycle,,0
1908,California,Auto,,19190
1908,California,Bus,,0
1908,California,Truck,,370
1908,California,Motorcycle,,0
1908,Colorado,Auto,,2010
1908,Colorado,Bus,,0
1908,Colorado,Truck,,40
1908,Colorado,Motorcycle,,0
1908,Connecticut,Auto,,4030
1908,Connecticut,Bus,,0
1908,Connecticut,Truck,,90
1908,Connecticut,Motorcycle,,0
1908,Delaware,Auto,,490
1908,Delaware,Bus,,0
1908,Delaware,Truck,,0
1908,Delaware,Motorcycle,,0
1908,District of Columbia,Auto,,2680
1908,District of Columbia,Bus,,0
1908,District of Columbia,Truck,,70
1908,District of Columbia,Motorcycle,,0
1908,Florida,Auto,,300
1908,Florida,Bus,,0
1908,Florida,Truck,,0
1908,Florida,Motorcycle,,0
1908,Georgia,Auto,,1930
1908,Georgia,Bus,,0
1908,Georgia,Truck,,40
1908,Georgia,Motorcycle,,0
1908,Hawaii,Auto,,0
1908,Hawaii,Bus,,0
1908,Hawaii,Truck,,0
1908,Hawaii,Motorcycle,,0
1908,Idaho,Auto,,220
1908,Idaho,Bus,,0
1908,Idaho,Truck,,0
1908,Idaho,Motorcycle,,0
1908,Illinois,Auto,,15300
1908,Illinois,Bus,,0
1908,Illinois,Truck,,290
1908,Illinois,Motorcycle,,0
1908,Indiana,Auto,,4350
1908,Indiana,Bus,,0
1908,Indiana,Truck,,80
1908,Indiana,Motorcycle,,0
1908,Iowa,Auto,,2970
1908,Iowa,Bus,,0
1908,Iowa,Truck,,200
1908,Iowa,Motorcycle,,0
1908,Kansas,Auto,,4940
1908,Kansas,Bus,,0
1908,Kansas,Truck,,90
1908,Kansas,Motorcycle,,0
1908,Kentucky,Auto,,1150
1908,Kentucky,Bus,,0
1908,Kentucky,Truck,,20
1908,Kentucky,Motorcycle,,0
1908,Louisiana,Auto,,1570
1908,Louisiana,Bus,,0
1908,Louisiana,Truck,,30
1908,Louisiana,Motorcycle,,0
1908,Maine,Auto,,1740
1908,Maine,Bus,,0
1908,Maine,Truck,,30
1908,Maine,Motorcycle,,0
1908,Maryland,Auto,,2160
1908,Maryland,Bus,,0
1908,Maryland,Truck,,40
1908,Maryland,Motorcycle,,0
1908,Massachusetts,Auto,,17630
1908,Massachusetts,Bus,,0
